URL,PageTitle,PageURL,PageLoadTime(ms),PageLinkFetchTime(ms),URLValidationStatus,ResponseCode,ResponseTime(ms)
https://www.google.com/,Google,https://www.google.com/,1959,70,Checked,200,649
https://mail.google.com/mail/&ogbl,Google,https://www.google.com/,1959,70,Checked: Based on URL Level Check 2,200,926
https://accounts.google.com/ServiceLogin?hl=en&passive=true&continue=https://www.google.com/&ec=GAZAmgQ,Google,https://www.google.com/,1959,70,Checked: Based on URL Level Check 2,200,484
https://www.google.com/intl/en_in/ads/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpafooter&fg=1,Google,https://www.google.com/,1959,70,Checked: Based on URL Level Check 2,200,382
https://www.google.com/services/?subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpbfooter&fg=1,Google,https://www.google.com/,1959,70,Checked: Based on URL Level Check 2,200,216
https://google.com/search/howsearchworks/?fg=1,Google,https://www.google.com/,1959,70,Checked: Based on URL Level Check 2,200,392
https://support.google.com/websearch/?p=ws_results_help&hl=en-IN&fg=1,Google,https://www.google.com/,1959,70,Checked: Based on URL Level Check 2,200,804
https://www.google.com/preferences?hl=en-IN&fg=1,Search Settings,https://www.google.com/preferences?hl=en-IN&fg=1,2055,52,Checked,200,281
https://accounts.google.com/ServiceLogin?hl=en&passive=true&continue=https://www.google.com/preferences%3Fhl%3Den-IN%26fg%3D1&ec=GAZAAQ,Search Settings,https://www.google.com/preferences?hl=en-IN&fg=1,2055,52,Checked: Based on URL Level Check 2,200,505
/safesearch?hl=en-IN&prev=https://www.google.com/preferences?hl%3Den-IN,Search Settings,https://www.google.com/preferences?hl=en-IN&fg=1,2055,52,Checked: Based on URL Level Check 2,TypeError: Only absolute URLs are supported,1
https://accounts.google.com/ServiceLogin?continue=https://www.google.com/preferences%3Fhl%3Den-IN&hl=en,Search Settings,https://www.google.com/preferences?hl=en-IN&fg=1,2055,52,Checked: Based on URL Level Check 2,200,486
https://support.google.com/websearch?p=ws_settings_signin&hl=en-IN,Change your Search browser settings - Computer - Google Search Help,https://support.google.com/websearch?p=ws_settings_signin&hl=en-IN,2967,122,Checked,200,488
https://accounts.google.com/ServiceLogin?hl=en-IN&passive=true&continue=http://support.google.com/websearch/answer/2539428%3Fhl%3Den-IN%26visit_id%3D638072867477277675-188117837%26p%3Dws_settings_signin%26rd%3D1&ec=GAZAdQ,Change your Search browser settings - Computer - Google Search Help,https://support.google.com/websearch?p=ws_settings_signin&hl=en-IN,2967,122,Checked: Based on URL Level Check 2,200,499
https://support.google.com/posts/answer/7534842,Change your Search browser settings - Computer - Google Search Help,https://support.google.com/websearch?p=ws_settings_signin&hl=en-IN,2967,122,Checked: Based on URL Level Check 2,200,451
//www.google.com/intl/en/privacy.html,Change your Search browser settings - Computer - Google Search Help,https://support.google.com/websearch?p=ws_settings_signin&hl=en-IN,2967,122,Checked: Based on URL Level Check 2,TypeError: Only absolute URLs are supported,0
https://www.google.com/accounts/TOS,Change your Search browser settings - Computer - Google Search Help,https://support.google.com/websearch?p=ws_settings_signin&hl=en-IN,2967,122,Checked: Based on URL Level Check 2,200,1487
https://policies.google.com/terms?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked,200,852
https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://policies.google.com/terms?hl%3Den&followup=https://policies.google.com/terms?hl%3Den&hl=en&ec=GAZAoQQ,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,481
https://www.google.com/about/philosophy.html?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,336
https://support.google.com/accounts/answer/1350409?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,272
https://takeout.google.com/settings/takeout?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,704
https://support.google.com/legal/topic/4558877?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,261
https://support.google.com/groups/answer/81275?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,584
https://support.google.com/accounts/answer/27441?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,654
https://support.google.com/legal/answer/3110420?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,262
https://support.google.com/accounts/answer/40695?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,271
https://www.google.com/tools/feedback?hl=en,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,655
https://accounts.google.com/ServiceLogin?hl=en&continue=https://policies.google.com/terms?hl%3Den,Google Terms of Service – Privacy & Terms – Google,https://policies.google.com/terms?hl=en,3018,126,Checked: Based on URL Level Check 2,200,503
https://www.google.com/contact?hl=en,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked,200,377
https://policies.google.com/technologies/cookies,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,279
https://www.google.com/nonprofits/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,213
https://www.google.com/contact/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,381
https://www.thinkwithgoogle.com/intl/en-gb/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,672
https://www.google.com/permissions/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,391
https://services.google.com/fb/forms/speakerrequest/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,404,489
https://www.google.com/about/appsecurity/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,561
https://www.google.com/about/software-principles.html,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,232
https://www.google.com/about/unwanted-software-policy.html,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,221
https://www.google.com/about/responsible-supply-chain/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,1230
https://www.google.com/diversity/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,913
https://www.google.com/intl/en_uk/accessibility/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,210
https://www.google.com/policies/privacy/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,206
https://www.google.com/policies/terms/,Contact us for help and office location guidance - Google,https://www.google.com/contact?hl=en,1364,145,Checked: Based on URL Level Check 2,200,209
https://support.google.com?hl=en,Google Help,https://support.google.com?hl=en,1078,89,Checked,200,274
https://accounts.google.com/ServiceLogin?hl=en&passive=true&continue=http://support.google.com/%3Fhl%3Den&ec=GAZAdQ,Google Help,https://support.google.com?hl=en,1078,89,Checked: Based on URL Level Check 2,200,501
https://www.google.com/accounts/recovery,Google Help,https://support.google.com?hl=en,1078,89,Checked: Based on URL Level Check 2,200,444
https://payments.google.com/manage/,Google Help,https://support.google.com?hl=en,1078,89,Checked: Based on URL Level Check 2,200,3059
https://www.google.com/get/googletips,Google Help,https://support.google.com?hl=en,1078,89,Checked: Based on URL Level Check 2,200,852
http://www.google.com/appsstatus,Google Workspace Status Dashboard,http://www.google.com/appsstatus,2496,41,Checked,200,297
https://www.google.com/appsstatus/dashboard/,Google Workspace Status Dashboard,http://www.google.com/appsstatus,2496,41,Checked: Based on URL Level Check 2,200,219
https://support.google.com/a/,Google Workspace Status Dashboard,http://www.google.com/appsstatus,2496,41,Checked: Based on URL Level Check 2,200,692
https://support.google.com/a/answer/139569,Google Workspace Status Dashboard,http://www.google.com/appsstatus,2496,41,Checked: Based on URL Level Check 2,200,611
https://ads.google.com/status/publisher,Google Workspace Status Dashboard,http://www.google.com/appsstatus,2496,41,Checked: Based on URL Level Check 2,200,2708
